Nombre,Eje,Angulo,Joint0,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,Joint9,Joint10,Joint11,Joint12,Joint13,Joint14,Joint15,ts0,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,ts84,ts85,ts86,ts87,ts88,ts89,ts90,ts91,ts92,ts93,ts94,ts95,ts96,ts97,ts98,ts99,ts100,ts101,ts102,ts103,ts104,ts105,ts106,ts107,ts108,ts109,ts110,ts111,etiqueta
Botella01,x,0,-0.0190786195085606,0.618617072752618,0.161238115010435,-0.147936643940996,0.0629949278728639,0.672592779037073,0.0302353560701447,-0.0680747297866995,0.125971659177382,0.607685774910252,0.2151028132876,-0.25465714258383,1.35140806670626,0.315475626315487,0.264164007227343,0.149324643709349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,z,0,0.0765263456769758,0.64233441239678,0.194214022977641,-0.146353175094349,0.0438969752554289,0.539851409280556,0.190498173583767,-0.0285711996819172,0.146795564931641,0.75301932172274,0.213754780595375,-0.301979206430898,1.31353654764976,0.328197639556579,0.209473454691521,0.0815624923258193,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,z,30,0.118032711264378,0.611550796277326,0.222507493830575,-0.157734245423611,0.0627434597176272,0.504955067208479,0.19329973974976,0.0394383758416925,0.161734010193785,0.77364470116695,0.199575739368781,-0.294287302491512,1.29687514339642,0.358374606815355,0.201385312020932,0.063892482781064,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,z,60,-0.0706736769742822,0.463762151500236,0.225560513336321,0.0994420622898777,0.0262618131013689,0.504584019446801,0.177771249542384,0.108392800315016,0.257484984741847,1.00787282826771,0.125793955308063,-0.323442866486466,1.34915653409706,0.385527069266525,0.189210583373666,-0.00905760878552372,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,z,90,-0.0588803154107375,0.462819444618451,0.220284196316341,0.103329021263729,0.0122072635978303,0.547875585970731,0.2034135807717,-0.0242618442042054,0.258579803334778,1.00738813826764,0.131919598727364,-0.324377192077466,1.32081642614601,0.374993367138995,0.197775095764355,0.0342585357228107,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,x,0,-0.0628292099839822,0.650446811036793,0.164737901372022,-0.185784063140816,0.0648724763813569,0.747617972710731,0.0361274347043004,-0.0866975656544371,0.14173181367087,0.735732572555372,0.215982566708903,-0.308827986347126,1.33011736252978,0.340386129766228,0.111107529370344,0.198042036926705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,x,0,-0.0999245225039657,0.653203764972835,0.152564828247229,-0.165159590149518,0.0633372529190546,0.83453836107906,-0.0480186689733634,-0.180234576003603,0.20974199213916,0.83973485525101,0.168169963924929,-0.286067391083777,1.42129475699692,0.328031788302989,0.0534183248281472,0.339443668717727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,x,0,-0.0652580197673523,0.674933595358153,0.121583982422101,-0.0960569911387263,0.0695381935956381,0.754289279006483,0.0255248734712045,-0.0998899088632216,0.141657549245833,0.675142039124798,0.28906964601722,-0.229302829037656,1.35436242380248,0.347367734038611,0.0471262997223358,0.196967823692647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,x,0,-0.0608424867047395,0.614720916858172,0.101435183029555,-0.147450668493348,0.0561137434355578,0.679335076150601,0.0232031822120057,-0.129888876594312,0.123424532593365,0.619240437847524,0.269214807936297,-0.275916765085546,1.31837721042146,0.31437267204969,0.179874632109557,0.171606733206406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,x,0,-0.0896773009413268,0.654320776007388,0.104865528010471,-0.179092524847326,0.0541437331317355,0.798856520235734,-0.0342974559138327,-0.150639625579504,0.183085144046296,0.875581981841701,0.0918117537634152,-0.295387833327044,1.43039768742424,0.376869642361424,0.232005532823189,0.0449275620819524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,0,-0.0143827799051814,0.611562286751882,0.216204890107928,-0.0996387611767324,0.0637282653197183,0.651414730725068,0.169571634745788,-0.140007297325328,0.158644419437674,0.866692929720699,0.139694902431713,-0.334847487805185,1.2996926566804,0.379946681336927,0.0932693391030577,0.122212789538196,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,30,0.0647556578720032,0.684226883565151,0.149035222458949,-0.140918277498058,0.0692034084008067,0.632719840144043,0.159772683232181,-0.161521539408007,0.144117095317389,0.756981865401264,0.18245593284111,-0.299715191866626,1.3191401583161,0.359370070094028,0.136362162516729,0.0959712923528517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,60,0.0137387024083995,0.668934862143402,0.172066548806341,-0.170441558131844,0.0592004053676897,0.628271405283935,0.145896311216181,-0.141888984946445,0.142623955076908,0.771563077508652,0.196344049430843,-0.311569413808379,1.30090474628105,0.373737238346145,0.124309439593513,0.129592477000919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,90,-0.00217666069904527,0.521190259607298,0.251909629427077,-0.0652530421864664,0.0485595422250021,0.567932119676943,0.212858031687457,-0.102766712594018,0.175385154491247,0.7914532459649,0.2096326359574,-0.328963387122934,1.27831802221554,0.435547698456608,0.197639829233492,0.0209434190222624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,0,-0.0698705119842405,0.506010305264932,0.232487304289162,-0.0279396825081972,0.0259954479448187,0.551054761720901,0.252963285118873,-0.0846719023248176,0.171131374974938,0.846067082785975,0.202726952169161,-0.325919310427441,1.24886849657603,0.395791963398477,0.233179014667709,0.0198997605398414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella02,x,45,-0.0851412076130696,0.694648061635843,0.19532668293136,-0.124087360791321,0.0923581217950092,0.844981862355788,-0.0435036288376102,-0.0818533319367779,0.147669312153947,0.775393367225009,0.264180901202508,-0.270332477095256,1.40257544756357,0.39860892933581,0.309051500288003,0.119517494647961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,90,-0.120760108092339,0.652509255564362,0.200665521372194,-0.104048328236413,0.0851504969113413,0.793488197435097,0.0116133574969998,-0.0818469561956098,0.143761131190405,0.773845167817548,0.276074345950495,-0.230061053324242,1.3176788213917,0.365933304083921,0.296931996787491,0.174795098804278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,45,-0.0711220055025795,0.654361295286656,0.149584142527834,-0.142061453268581,0.0811911306888578,0.756365132756951,0.0141318826498024,-0.106008483948645,0.147543382631404,0.725114686219626,0.211076286697648,-0.350147444011683,1.36942513179409,0.379110897078794,0.278089820432937,0.14718246370964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,90,-0.111426317037116,0.659297302735162,0.233258868769905,-0.12384188596607,0.08670776756657,0.830772985384319,0.00120601500031381,-0.110907914089199,0.145896254617835,0.828492314108956,0.194775958469689,-0.262158199094273,1.3214990823945,0.365499738721239,0.207346722924012,0.244000535674098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,0,-0.0620806528933553,0.733856094574707,0.136741590951496,-0.115645563756562,0.0897533172238232,0.884876016134379,-0.048833162049938,-0.110015470363226,0.145821075691652,0.865456495604375,0.147652353104095,-0.288639055522439,1.38452319462533,0.36401918699934,0.218993005235746,0.18952933152078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,0,-0.0372884019939517,0.672166612695535,0.257667775231043,-0.162995169436448,0.0860553131409722,0.789247663816628,-0.0122116238516988,-0.106751920873734,0.0967967157578582,0.878057239147262,0.232853674241567,-0.287762979682436,1.32088005371557,0.331529834263253,0.28556133036988,0.0741678477545984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,45,-0.0580011175785601,0.668766728949671,0.180132369743441,-0.161832290279403,0.0697103391596237,0.782306978371853,0.0119126523551973,-0.0614263867423812,0.148252278495094,0.934050339174142,0.205067457198066,-0.298593950451786,1.30208444406243,0.314961349683428,0.263937966715885,0.106018723140128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,90,0.0061718031992592,0.712915837694358,0.158815860331982,-0.173574662792422,0.0460443384908321,0.524136935788323,0.104853919018557,-0.0244645565002984,0.151410945338521,0.797949486590581,0.253520615928272,-0.300388554978171,1.35221705504657,0.346904713323973,0.23433638029135,-0.0110007357864096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,0,-0.0552485528354662,0.676930074300583,0.226531192744081,-0.145508119634587,0.0896105776669032,0.795742170775479,-0.0193771406936988,-0.112445234548939,0.135301623334846,0.851613866076696,0.257309765775032,-0.279620346100527,1.32062391272618,0.346791988698428,0.271302724834767,0.0914596407658435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,45,-0.0589446587267698,0.655211283450993,0.223249081681365,-0.173282272914971,0.0649055301793424,0.766604609189669,0.0265371911260883,-0.0678552116309871,0.146211969397569,0.926019041341576,0.209101479751904,-0.308584040579935,1.30395630580006,0.318415333049967,0.267993219113863,0.0953397445251373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,90,-0.0155499529294637,0.748657585473586,0.146289517007957,-0.1853119549447,0.106873666546367,0.621897866714171,0.116332520901129,-0.130272569257455,0.0824304991371452,0.774967258019636,0.362507705154614,-0.297563283348499,1.32290216367667,0.325044187248772,0.231260638032383,0.00305866499726251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,90,0.0521468746406079,0.728313043821812,0.163299692922162,-0.192401517956755,0.0559175532962993,0.478745320564843,0.176692605478216,-0.093091478647526,0.156238316442529,0.687706571410683,0.22434732939722,-0.262366800826684,1.37283148664412,0.36213620395159,0.248681006641819,-0.012930177366884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,0,-0.0170548837899252,0.666845534309921,0.237454813411402,-0.157959304889806,0.0889113644508674,0.785133758402133,0.00887168912100222,-0.108963085562769,0.154922561630069,0.868964283149884,0.23813049813922,-0.289533076956836,1.32839281972299,0.344847534215266,0.265282024674311,0.0897589504752558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,0,-0.0706166286383854,0.748901658849753,0.0659589426022672,-0.188242406163955,0.0860702676170376,0.850619281867223,-0.0273815906194576,-0.165110401991651,0.150434979913636,0.853392664808759,0.106436105873533,-0.327822121310929,1.39992238815239,0.328053699211464,0.28240658818748,0.351441620491621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,45,-0.11965609866968,0.710138292116459,0.168509875464966,-0.131174227545952,0.086474771737432,0.853520441325795,-0.00198938537503124,-0.120039744447539,0.148474583965202,0.861089372236234,0.20722101550546,-0.27379374540115,1.3643676412255,0.350436298519635,0.311228879356676,0.170135710560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Caja01,x,0,-0.126190620434089,0.690737948458527,0.143098986319456,-0.127826684611867,0.0893378886772689,0.825365082854637,0.00173523457922276,-0.120646131278601,0.15560405003383,0.863655071913127,0.182776699875961,-0.272405495385933,1.32195874559928,0.363611864189447,0.217353143610726,0.0897346684570231,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,45,-0.0459889468370394,0.540384476205001,0.251062523851944,-0.0494313693223442,0.00933560688140757,0.472047500877634,0.265150390376599,-0.0100005859604436,0.144447234071224,0.690996011112307,0.213026223908688,-0.284731937940039,1.3594430401307,0.235627182817726,0.239698493097334,0.0230721816169694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,-0.0183991441948697,0.426834061247178,0.251582837196035,-0.00783190867180628,0.00539193301146768,0.314808023563652,0.00101431972950866,-0.116104023036882,0.185709839626941,0.949674521293731,0.170426148674109,-0.320855321963898,1.38807040751581,0.322505048048642,0.26289455576899,0.0519946221248951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,-0.025838839527175,0.371909907510842,-0.0200285866102703,-0.0126306098951851,0.0156092846703182,0.380757998750835,0.0215417614946077,0.115290486203211,0.224027936550112,0.979462801814447,0.14493620548267,-0.328980384275163,1.37597676884556,0.297326251882342,0.0953830195788548,0.00357135818352715,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
